id,reference,creation,link,neighborhood,type,newbuilding,price,price_reduction,rooms,bathrooms,sqrmts,floor,elevator,terrace,heating,balcony,airconditioning,parking,swimmingpool
10058,164277245,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164277245/d?from=list,Sant Andreu,Piso,Used,219000,NA,3,1,67,2,1,NA,NA,NA,NA,NA,NA
37477,165195746,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor-patio/165195746/d?from=list,Sant Martí,Piso,Used,195000,NA,3,2,83,NA,1,1,NA,NA,NA,NA,NA
11530,162779742,2022-09-02,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza/162779742/d?from=list,Eixample,Piso,Used,1325000,NA,2,NA,149,NA,NA,1,1,NA,NA,NA,NA
37109,165229337,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/hostafrancs/165229337/d?from=list,Sants - Montjuïc,Piso,Used,169000,NA,2,2,64,NA,NA,NA,NA,NA,NA,NA,NA
8394,164638296,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-parking-no-amueblado/164638296/d?from=list,Sarrià - Sant Gervasi,Piso,Used,918000,NA,3,3,214,NA,1,NA,NA,NA,NA,1,NA
33392,164373817,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164373817/d?from=list,Sants - Montjuïc,Piso,Used,425000,20000,4,2,110,2,NA,NA,NA,NA,NA,NA,NA
38685,165146415,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/165146415/d?from=list,Eixample,Piso,Used,360000,NA,4,1,82,7,1,NA,NA,NA,NA,NA,NA
8873,164609989,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion/164609989/d?from=list,Horta - Guinardó,Piso,Used,170000,NA,1,1,57,1,NA,NA,1,NA,NA,NA,NA
37182,165145450,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/no-amueblado/165145450/d?from=list,Sants - Montjuïc,Piso,Used,120000,12000,1,1,35,2,NA,NA,NA,NA,NA,NA,NA
33917,164880792,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164880792/d?from=list,Horta - Guinardó,Piso,Used,189000,NA,3,1,75,2,1,NA,NA,NA,NA,NA,NA
37893,165148534,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza-zona-comunitaria/165148534/d?from=list,Horta - Guinardó,Ático,Used,189000,6000,3,1,76,5,NA,1,NA,NA,NA,NA,NA
1015,164567575,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164567575/d?from=list,Eixample,Piso,Used,350000,NA,1,1,64,4,1,NA,NA,NA,NA,NA,NA
10121,163534098,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/amueblado/163534098/d?from=list,Horta - Guinardó,Piso,Used,109000,NA,1,1,40,NA,NA,NA,NA,NA,NA,NA,NA
37385,164992561,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164992561/d?from=list,Sants - Montjuïc,Piso,Used,184000,7000,3,1,70,2,1,NA,NA,NA,NA,NA,NA
21401,164761710,2022-09-09,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/164761710/d?from=list,Eixample,Piso,Used,395000,NA,3,2,89,3,1,NA,NA,NA,NA,NA,NA
1230,163907329,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-ascensor/163907329/d?from=list,Nou Barris,Piso,Used,170000,NA,3,1,93,1,1,NA,NA,NA,NA,NA,NA
35512,164956484,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion/164956484/d?from=list,Gràcia,Ático,Used,225000,NA,1,1,39,5,NA,NA,1,NA,NA,NA,NA
2788,163973775,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-piscina-amueblado-se-aceptan-mascotas/163973775/d?from=list,Sarrià - Sant Gervasi,Casa adosada,Used,1900000,NA,5,5,280,NA,NA,1,1,NA,1,NA,1
22450,164738714,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/trinitat-vella/164738714/d?from=list,Sant Andreu,Piso,Used,133000,NA,1,1,78,0,NA,NA,NA,NA,NA,NA,NA
36693,165344489,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-parking/165344489/d?from=list,Sant Martí,Piso,Used,695000,NA,4,2,13,5,1,1,NA,NA,NA,1,NA
6798,163434531,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas/163434531/d?from=list,Ciutat Vella,Piso,Used,427500,NA,2,1,57,1,1,NA,NA,NA,NA,NA,NA
35344,164302707,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor-patio/164302707/d?from=list,Sants - Montjuïc,Piso,Used,337000,NA,2,1,96,1,1,NA,NA,NA,NA,NA,NA
33946,164877003,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-patio/164877003/d?from=list,Nou Barris,Piso,Used,168000,NA,2,1,70,NA,NA,1,NA,NA,NA,NA,NA
7949,163870204,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/163870204/d?from=list,Eixample,Piso,Used,200000,NA,2,1,58,4,1,NA,NA,NA,NA,NA,NA
3081,164133995,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-terraza/164133995/d?from=list,Gràcia,Ático,Used,798000,NA,3,2,193,3,NA,NA,NA,NA,NA,NA,NA
34179,164806033,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/piscina/164806033/d?from=list,Sarrià - Sant Gervasi,Casa o chalet,Used,299000,NA,3,1,77,NA,NA,NA,NA,NA,NA,NA,1
33261,164839621,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/164839621/d?from=list,Sants - Montjuïc,Piso,Used,260000,NA,3,1,72,NA,1,NA,NA,NA,NA,NA,NA
10989,162846706,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/162846706/d?from=list,Sants - Montjuïc,Piso,Used,320000,20000,3,1,73,4,1,NA,NA,NA,NA,NA,NA
3240,163503259,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-camp-de-l'arpa-del-clot/163503259/d?from=list,Sant Martí,Piso,Used,400000,NA,1,1,507,NA,NA,NA,NA,NA,NA,NA,NA
12789,164122307,2022-09-06,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-terraza-trastero-ascensor/164122307/d?from=list,Sarrià - Sant Gervasi,Ático,Used,1860000,NA,6,3,300,5,1,NA,NA,NA,NA,NA,NA
34998,164884450,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/no-amueblado/164884450/d?from=list,Ciutat Vella,Piso,Used,150000,NA,2,1,48,4,NA,NA,NA,1,NA,NA,NA
9124,164123868,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-terraza-trastero-ascensor-amueblado/164123868/d?from=list,Ciutat Vella,Ático,Used,770000,NA,3,2,113,3,1,NA,NA,NA,NA,NA,NA
36290,165110881,2022-10-07,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/el-camp-de-l'arpa-del-clot/165110881/d?from=list,Sant Martí,Loft,Used,130000,NA,1,1,29,1,NA,NA,NA,NA,NA,NA,NA
8264,163434886,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor/163434886/d?from=list,Sant Martí,Piso,Used,200000,NA,3,1,70,2,1,NA,NA,NA,NA,NA,NA
5893,160580466,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/160580466/d?from=list,Eixample,Piso,Used,460000,NA,3,2,116,1,1,NA,NA,NA,NA,NA,NA
4043,163061660,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/internet/163061660/d?from=list,Sants - Montjuïc,Planta baja,Used,134500,5000,1,1,45,0,NA,NA,NA,NA,NA,NA,NA
12371,163268401,2022-09-06,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/163268401/d?from=list,Sant Martí,Piso,Used,214000,10000,3,1,64,1,NA,NA,NA,NA,NA,NA,NA
37356,165190538,2022-10-28,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado/165190538/d?from=list,Nou Barris,Piso,Used,165000,NA,2,1,60,1,NA,NA,NA,NA,1,NA,NA
6921,162290115,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-parking-no-amueblado/162290115/d?from=list,Sant Martí,Piso,Used,449000,41000,2,2,105,1,1,NA,NA,NA,NA,NA,NA
24008,164846173,2022-09-19,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor/164846173/d?from=list,Nou Barris,Piso,Used,398000,NA,3,1,99,6,1,NA,NA,NA,NA,NA,NA
4973,164338230,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/terraza-ascensor/164338230/d?from=list,Eixample,Ático,Used,399990,NA,3,1,74,NA,1,1,NA,NA,NA,NA,NA
3510,164314758,2022-09-01,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/164314758/d?from=list,Sant Martí,Piso,Used,365000,NA,3,2,92,NA,1,1,NA,NA,NA,NA,NA
23402,164834256,2022-09-16,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/164834256/d?from=list,Les Corts,Piso,Used,300000,NA,4,1,83,2,1,NA,NA,NA,NA,NA,NA
270,163354509,2022-08-22,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-patio-amueblado/163354509/d?from=list,Gràcia,Piso,Used,300000,25000,1,1,60,1,NA,1,NA,NA,NA,NA,NA
34776,165012169,2022-10-03,https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor/165012169/d?from=list,Horta - Guinardó,Ático,Used,431000,NA,1,1,88,5,1,NA,NA,NA,NA,NA,NA
